,pID,Condition,cond,EA_corr,factual_accuracy,maas1,maas2,maas3,maas4,maas5,maas6,maas7,maas8,maas9,maas10,maas11,maas12,maas13,maas14,maas15,gender,age,race,race_other,race_mixed,speaker_know,speaker_similar_exp,maas,EA_corrz,similar_combined,rAvg,val,inten,T
768,sub-59,2,control,0.772558461,57,2,2,3,5,4,3,4,5,5,4,4,4,4,4,5,2,25,1,,,3,2,3.866666667,1.026643003,1,0.159957347,-1,2.643208333,12
769,sub-59,2,control,0.772558461,57,2,2,3,5,4,3,4,5,5,4,4,4,4,4,5,2,25,1,,,3,2,3.866666667,1.026643003,1,0.506540352,-1,4.203458333,13
770,sub-59,2,control,0.772558461,57,2,2,3,5,4,3,4,5,5,4,4,4,4,4,5,2,25,1,,,3,2,3.866666667,1.026643003,1,-0.560746396,-1,4.41189693,14
771,sub-60,1,compassion,0.809019182,41,6,1,2,1,3,3,2,3,3,4,2,3,1,3,2,2,19,1,,,3,1,2.6,1.124183548,0,0.70940845,1,0.069460938,1
772,sub-60,1,compassion,0.809019182,41,6,1,2,1,3,3,2,3,3,4,2,3,1,3,2,2,19,1,,,3,1,2.6,1.124183548,0,0.330242966,1,0.899208333,2
773,sub-60,1,compassion,0.809019182,41,6,1,2,1,3,3,2,3,3,4,2,3,1,3,2,2,19,1,,,3,1,2.6,1.124183548,0,-0.109851634,-1,0.443875,3
774,sub-60,1,compassion,0.809019182,41,6,1,2,1,3,3,2,3,3,4,2,3,1,3,2,2,19,1,,,3,1,2.6,1.124183548,0,0.792071282,-1,2.784208333,4
775,sub-60,1,compassion,0.809019182,41,6,1,2,1,3,3,2,3,3,4,2,3,1,3,2,2,19,1,,,3,1,2.6,1.124183548,0,0.960105561,1,0.553041667,5
776,sub-60,1,compassion,0.809019182,41,6,1,2,1,3,3,2,3,3,4,2,3,1,3,2,2,19,1,,,3,1,2.6,1.124183548,0,NA,-1,0.206875,6
777,sub-60,1,compassion,0.809019182,41,6,1,2,1,3,3,2,3,3,4,2,3,1,3,2,2,19,1,,,3,1,2.6,1.124183548,0,0.965141463,1,2.231375,7
778,sub-60,1,compassion,0.809019182,41,6,1,2,1,3,3,2,3,3,4,2,3,1,3,2,2,19,1,,,3,1,2.6,1.124183548,0,0.868080648,1,1.678625,8
779,sub-60,1,compassion,0.809019182,41,6,1,2,1,3,3,2,3,3,4,2,3,1,3,2,2,19,1,,,3,1,2.6,1.124183548,0,0.862413749,1,3.503375,9
780,sub-60,1,compassion,0.809019182,41,6,1,2,1,3,3,2,3,3,4,2,3,1,3,2,2,19,1,,,3,1,2.6,1.124183548,0,0.610405475,1,3.816458333,10
781,sub-60,1,compassion,0.809019182,41,6,1,2,1,3,3,2,3,3,4,2,3,1,3,2,2,19,1,,,3,1,2.6,1.124183548,0,0.602708775,1,1.853708333,11
782,sub-60,1,compassion,0.809019182,41,6,1,2,1,3,3,2,3,3,4,2,3,1,3,2,2,19,1,,,3,1,2.6,1.124183548,0,0.881223777,-1,2.643208333,12
783,sub-60,1,compassion,0.809019182,41,6,1,2,1,3,3,2,3,3,4,2,3,1,3,2,2,19,1,,,3,1,2.6,1.124183548,0,0.557290589,-1,4.203458333,13
784,sub-60,1,compassion,0.809019182,41,6,1,2,1,3,3,2,3,3,4,2,3,1,3,2,2,19,1,,,3,1,2.6,1.124183548,0,0.914265295,-1,4.41189693,14
785,sub-61,2,control,0.790440027,53,6,6,6,4,3,3,3,4,4,3,3,6,4,3,4,2,24,1,,,3,1,4.133333333,1.072603364,0,0.53994061,1,0.069460938,1
786,sub-61,2,control,0.790440027,53,6,6,6,4,3,3,3,4,4,3,3,6,4,3,4,2,24,1,,,3,1,4.133333333,1.072603364,0,0.567363468,1,0.899208333,2
787,sub-61,2,control,0.790440027,53,6,6,6,4,3,3,3,4,4,3,3,6,4,3,4,2,24,1,,,3,1,4.133333333,1.072603364,0,0.381056682,-1,0.443875,3
788,sub-61,2,control,0.790440027,53,6,6,6,4,3,3,3,4,4,3,3,6,4,3,4,2,24,1,,,3,1,4.133333333,1.072603364,0,0.708546823,-1,2.784208333,4
789,sub-61,2,control,0.790440027,53,6,6,6,4,3,3,3,4,4,3,3,6,4,3,4,2,24,1,,,3,1,4.133333333,1.072603364,0,0.897894147,1,0.553041667,5
790,sub-61,2,control,0.790440027,53,6,6,6,4,3,3,3,4,4,3,3,6,4,3,4,2,24,1,,,3,1,4.133333333,1.072603364,0,0.730989163,-1,0.206875,6
791,sub-61,2,control,0.790440027,53,6,6,6,4,3,3,3,4,4,3,3,6,4,3,4,2,24,1,,,3,1,4.133333333,1.072603364,0,-0.637456668,1,2.231375,7
792,sub-61,2,control,0.790440027,53,6,6,6,4,3,3,3,4,4,3,3,6,4,3,4,2,24,1,,,3,1,4.133333333,1.072603364,0,0.814154704,1,1.678625,8
793,sub-61,2,control,0.790440027,53,6,6,6,4,3,3,3,4,4,3,3,6,4,3,4,2,24,1,,,3,1,4.133333333,1.072603364,0,0.737119142,1,1.853708333,11
794,sub-61,2,control,0.790440027,53,6,6,6,4,3,3,3,4,4,3,3,6,4,3,4,2,24,1,,,3,1,4.133333333,1.072603364,0,0.905618606,-1,2.643208333,12
795,sub-61,2,control,0.790440027,53,6,6,6,4,3,3,3,4,4,3,3,6,4,3,4,2,24,1,,,3,1,4.133333333,1.072603364,0,0.386836275,-1,4.203458333,13
796,sub-61,2,control,0.790440027,53,6,6,6,4,3,3,3,4,4,3,3,6,4,3,4,2,24,1,,,3,1,4.133333333,1.072603364,0,-0.546466649,-1,4.41189693,14
797,sub-61,2,control,0.790440027,53,6,6,6,4,3,3,3,4,4,3,3,6,4,3,4,2,24,1,,,3,1,4.133333333,1.072603364,0,0.890095973,1,3.503375,9
798,sub-61,2,control,0.790440027,53,6,6,6,4,3,3,3,4,4,3,3,6,4,3,4,2,24,1,,,3,1,4.133333333,1.072603364,0,-0.316725498,1,3.816458333,10
799,sub-62,1,compassion,0.812210731,43,4,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,25,1,,,3,2,2.133333333,1.133491176,1,0.329254416,1,0.069460938,1
800,sub-62,1,compassion,0.812210731,43,4,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,25,1,,,3,2,2.133333333,1.133491176,1,0.314180363,-1,2.784208333,4
801,sub-62,1,compassion,0.812210731,43,4,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,25,1,,,3,2,2.133333333,1.133491176,1,0.708046163,1,0.553041667,5
802,sub-62,1,compassion,0.812210731,43,4,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,25,1,,,3,2,2.133333333,1.133491176,1,0.755533676,1,0.899208333,2
803,sub-62,1,compassion,0.812210731,43,4,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,25,1,,,3,2,2.133333333,1.133491176,1,-0.258348806,-1,0.443875,3
804,sub-62,1,compassion,0.812210731,43,4,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,25,1,,,3,2,2.133333333,1.133491176,1,0.807916541,1,1.678625,8
805,sub-62,1,compassion,0.812210731,43,4,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,25,1,,,3,2,2.133333333,1.133491176,1,-0.297146861,1,3.503375,9
806,sub-62,1,compassion,0.812210731,43,4,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,25,1,,,3,2,2.133333333,1.133491176,1,0.089179519,-1,0.206875,6
807,sub-62,1,compassion,0.812210731,43,4,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,25,1,,,3,2,2.133333333,1.133491176,1,-0.865767656,1,2.231375,7
808,sub-62,1,compassion,0.812210731,43,4,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,25,1,,,3,2,2.133333333,1.133491176,1,0.507600649,1,1.853708333,11
809,sub-62,1,compassion,0.812210731,43,4,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,25,1,,,3,2,2.133333333,1.133491176,1,0.89791202,-1,2.643208333,12
810,sub-62,1,compassion,0.812210731,43,4,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,25,1,,,3,2,2.133333333,1.133491176,1,-0.570451406,-1,4.203458333,13
811,sub-62,1,compassion,0.812210731,43,4,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,25,1,,,3,2,2.133333333,1.133491176,1,-0.817917572,-1,4.41189693,14
812,sub-62,1,compassion,0.812210731,43,4,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,25,1,,,3,2,2.133333333,1.133491176,1,NA,1,3.816458333,10
813,sub-63,2,control,0.834477777,48,5,4,5,4,5,6,5,5,4,4,4,4,5,5,3,2,18,1,,,3,1,4.533333333,1.202704833,0,0.689480757,1,0.899208333,2
814,sub-63,2,control,0.834477777,48,5,4,5,4,5,6,5,5,4,4,4,4,5,5,3,2,18,1,,,3,1,4.533333333,1.202704833,0,-0.111322578,-1,0.443875,3
815,sub-63,2,control,0.834477777,48,5,4,5,4,5,6,5,5,4,4,4,4,5,5,3,2,18,1,,,3,1,4.533333333,1.202704833,0,0.453004176,-1,2.784208333,4
816,sub-63,2,control,0.834477777,48,5,4,5,4,5,6,5,5,4,4,4,4,5,5,3,2,18,1,,,3,1,4.533333333,1.202704833,0,0.617285773,1,0.069460938,1
817,sub-63,2,control,0.834477777,48,5,4,5,4,5,6,5,5,4,4,4,4,5,5,3,2,18,1,,,3,1,4.533333333,1.202704833,0,0.784712335,-1,0.206875,6
818,sub-63,2,control,0.834477777,48,5,4,5,4,5,6,5,5,4,4,4,4,5,5,3,2,18,1,,,3,1,4.533333333,1.202704833,0,-0.589783537,1,2.231375,7
819,sub-63,2,control,0.834477777,48,5,4,5,4,5,6,5,5,4,4,4,4,5,5,3,2,18,1,,,3,1,4.533333333,1.202704833,0,0.89084696,1,1.678625,8
820,sub-63,2,control,0.834477777,48,5,4,5,4,5,6,5,5,4,4,4,4,5,5,3,2,18,1,,,3,1,4.533333333,1.202704833,0,0.934213845,1,0.553041667,5
821,sub-63,2,control,0.834477777,48,5,4,5,4,5,6,5,5,4,4,4,4,5,5,3,2,18,1,,,3,1,4.533333333,1.202704833,0,0.328111173,1,3.816458333,10
822,sub-63,2,control,0.834477777,48,5,4,5,4,5,6,5,5,4,4,4,4,5,5,3,2,18,1,,,3,1,4.533333333,1.202704833,0,0.692451241,1,1.853708333,11
823,sub-63,2,control,0.834477777,48,5,4,5,4,5,6,5,5,4,4,4,4,5,5,3,2,18,1,,,3,1,4.533333333,1.202704833,0,0.64106784,-1,2.643208333,12
824,sub-63,2,control,0.834477777,48,5,4,5,4,5,6,5,5,4,4,4,4,5,5,3,2,18,1,,,3,1,4.533333333,1.202704833,0,0.878196852,-1,4.203458333,13
825,sub-63,2,control,0.834477777,48,5,4,5,4,5,6,5,5,4,4,4,4,5,5,3,2,18,1,,,3,1,4.533333333,1.202704833,0,-0.261887954,-1,4.41189693,14
826,sub-63,2,control,0.834477777,48,5,4,5,4,5,6,5,5,4,4,4,4,5,5,3,2,18,1,,,3,1,4.533333333,1.202704833,0,0.667643437,1,3.503375,9
827,sub-64,1,compassion,0.873658865,41,5,5,3,3,6,2,3,5,3,4,3,6,3,4,6,2,20,1,,,3,1,4.066666667,1.348331371,0,0.416127294,1,0.069460938,1
828,sub-64,1,compassion,0.873658865,41,5,5,3,3,6,2,3,5,3,4,3,6,3,4,6,2,20,1,,,3,1,4.066666667,1.348331371,0,0.626883724,1,0.899208333,2
829,sub-64,1,compassion,0.873658865,41,5,5,3,3,6,2,3,5,3,4,3,6,3,4,6,2,20,1,,,3,1,4.066666667,1.348331371,0,-0.579522431,-1,0.443875,3
830,sub-64,1,compassion,0.873658865,41,5,5,3,3,6,2,3,5,3,4,3,6,3,4,6,2,20,1,,,3,1,4.066666667,1.348331371,0,0.868938095,1,0.553041667,5
831,sub-64,1,compassion,0.873658865,41,5,5,3,3,6,2,3,5,3,4,3,6,3,4,6,2,20,1,,,3,1,4.066666667,1.348331371,0,0.862756656,-1,0.206875,6
832,sub-64,1,compassion,0.873658865,41,5,5,3,3,6,2,3,5,3,4,3,6,3,4,6,2,20,1,,,3,1,4.066666667,1.348331371,0,-0.099088232,1,2.231375,7
833,sub-64,1,compassion,0.873658865,41,5,5,3,3,6,2,3,5,3,4,3,6,3,4,6,2,20,1,,,3,1,4.066666667,1.348331371,0,0.567333085,-1,2.784208333,4
834,sub-64,1,compassion,0.873658865,41,5,5,3,3,6,2,3,5,3,4,3,6,3,4,6,2,20,1,,,3,1,4.066666667,1.348331371,0,-0.211955769,1,3.816458333,10
835,sub-64,1,compassion,0.873658865,41,5,5,3,3,6,2,3,5,3,4,3,6,3,4,6,2,20,1,,,3,1,4.066666667,1.348331371,0,0.657083312,1,1.853708333,11
836,sub-64,1,compassion,0.873658865,41,5,5,3,3,6,2,3,5,3,4,3,6,3,4,6,2,20,1,,,3,1,4.066666667,1.348331371,0,0.829808109,-1,2.643208333,12
837,sub-64,1,compassion,0.873658865,41,5,5,3,3,6,2,3,5,3,4,3,6,3,4,6,2,20,1,,,3,1,4.066666667,1.348331371,0,-0.011218087,-1,4.203458333,13
838,sub-64,1,compassion,0.873658865,41,5,5,3,3,6,2,3,5,3,4,3,6,3,4,6,2,20,1,,,3,1,4.066666667,1.348331371,0,-0.740153887,-1,4.41189693,14
839,sub-64,1,compassion,0.873658865,41,5,5,3,3,6,2,3,5,3,4,3,6,3,4,6,2,20,1,,,3,1,4.066666667,1.348331371,0,0.669495829,1,3.503375,9
840,sub-64,1,compassion,0.873658865,41,5,5,3,3,6,2,3,5,3,4,3,6,3,4,6,2,20,1,,,3,1,4.066666667,1.348331371,0,0.919712767,1,1.678625,8
841,sub-65,1,compassion,0.875671411,52,4,4,3,2,4,3,3,4,3,4,3,3,4,3,3,2,22,1,,,3,1,3.333333333,1.356896994,0,-0.765332739,-1,4.203458333,13
842,sub-65,1,compassion,0.875671411,52,4,4,3,2,4,3,3,4,3,4,3,3,4,3,3,2,22,1,,,3,1,3.333333333,1.356896994,0,0.406976195,1,0.069460938,1
843,sub-65,1,compassion,0.875671411,52,4,4,3,2,4,3,3,4,3,4,3,3,4,3,3,2,22,1,,,3,1,3.333333333,1.356896994,0,0.862694664,-1,2.643208333,12
844,sub-65,1,compassion,0.875671411,52,4,4,3,2,4,3,3,4,3,4,3,3,4,3,3,2,22,1,,,3,1,3.333333333,1.356896994,0,0.419162765,-1,2.784208333,4
845,sub-65,1,compassion,0.875671411,52,4,4,3,2,4,3,3,4,3,4,3,3,4,3,3,2,22,1,,,3,1,3.333333333,1.356896994,0,0.953953317,1,0.553041667,5
846,sub-65,1,compassion,0.875671411,52,4,4,3,2,4,3,3,4,3,4,3,3,4,3,3,2,22,1,,,3,1,3.333333333,1.356896994,0,0.224573367,1,0.899208333,2
847,sub-65,1,compassion,0.875671411,52,4,4,3,2,4,3,3,4,3,4,3,3,4,3,3,2,22,1,,,3,1,3.333333333,1.356896994,0,9.74E-05,-1,0.443875,3
848,sub-65,1,compassion,0.875671411,52,4,4,3,2,4,3,3,4,3,4,3,3,4,3,3,2,22,1,,,3,1,3.333333333,1.356896994,0,0.629638979,1,1.678625,8
849,sub-65,1,compassion,0.875671411,52,4,4,3,2,4,3,3,4,3,4,3,3,4,3,3,2,22,1,,,3,1,3.333333333,1.356896994,0,0.781651115,1,3.503375,9
850,sub-65,1,compassion,0.875671411,52,4,4,3,2,4,3,3,4,3,4,3,3,4,3,3,2,22,1,,,3,1,3.333333333,1.356896994,0,0.160702206,1,3.816458333,10
851,sub-65,1,compassion,0.875671411,52,4,4,3,2,4,3,3,4,3,4,3,3,4,3,3,2,22,1,,,3,1,3.333333333,1.356896994,0,0.745526863,1,1.853708333,11
852,sub-65,1,compassion,0.875671411,52,4,4,3,2,4,3,3,4,3,4,3,3,4,3,3,2,22,1,,,3,1,3.333333333,1.356896994,0,-0.620613327,1,2.231375,7
853,sub-65,1,compassion,0.875671411,52,4,4,3,2,4,3,3,4,3,4,3,3,4,3,3,2,22,1,,,3,1,3.333333333,1.356896994,0,-0.528254353,-1,4.41189693,14
854,sub-65,1,compassion,0.875671411,52,4,4,3,2,4,3,3,4,3,4,3,3,4,3,3,2,22,1,,,3,1,3.333333333,1.356896994,0,0.867426878,-1,0.206875,6
855,sub-66,1,compassion,0.804977211,52,4,3,5,2,3,2,4,3,2,3,4,5,4,3,3,2,22,5,Arab-American (white),,3,2,3.333333333,1.112593413,1,0.503394002,1,0.899208333,2
856,sub-66,1,compassion,0.804977211,52,4,3,5,2,3,2,4,3,2,3,4,5,4,3,3,2,22,5,Arab-American (white),,3,2,3.333333333,1.112593413,1,0.59429375,1,0.069460938,1
857,sub-66,1,compassion,0.804977211,52,4,3,5,2,3,2,4,3,2,3,4,5,4,3,3,2,22,5,Arab-American (white),,3,2,3.333333333,1.112593413,1,0.902970821,-1,0.206875,6
858,sub-66,1,compassion,0.804977211,52,4,3,5,2,3,2,4,3,2,3,4,5,4,3,3,2,22,5,Arab-American (white),,3,2,3.333333333,1.112593413,1,0.247004056,1,2.231375,7
859,sub-66,1,compassion,0.804977211,52,4,3,5,2,3,2,4,3,2,3,4,5,4,3,3,2,22,5,Arab-American (white),,3,2,3.333333333,1.112593413,1,0.882407733,-1,2.784208333,4
860,sub-66,1,compassion,0.804977211,52,4,3,5,2,3,2,4,3,2,3,4,5,4,3,3,2,22,5,Arab-American (white),,3,2,3.333333333,1.112593413,1,-0.451534278,1,0.553041667,5
861,sub-66,1,compassion,0.804977211,52,4,3,5,2,3,2,4,3,2,3,4,5,4,3,3,2,22,5,Arab-American (white),,3,2,3.333333333,1.112593413,1,0.799073555,1,3.503375,9
862,sub-66,1,compassion,0.804977211,52,4,3,5,2,3,2,4,3,2,3,4,5,4,3,3,2,22,5,Arab-American (white),,3,2,3.333333333,1.112593413,1,0.668291942,1,3.816458333,10
863,sub-66,1,compassion,0.804977211,52,4,3,5,2,3,2,4,3,2,3,4,5,4,3,3,2,22,5,Arab-American (white),,3,2,3.333333333,1.112593413,1,0.65685224,1,1.853708333,11
864,sub-66,1,compassion,0.804977211,52,4,3,5,2,3,2,4,3,2,3,4,5,4,3,3,2,22,5,Arab-American (white),,3,2,3.333333333,1.112593413,1,0.798808429,-1,2.643208333,12
865,sub-66,1,compassion,0.804977211,52,4,3,5,2,3,2,4,3,2,3,4,5,4,3,3,2,22,5,Arab-American (white),,3,2,3.333333333,1.112593413,1,-0.227050711,-1,4.203458333,13
866,sub-66,1,compassion,0.804977211,52,4,3,5,2,3,2,4,3,2,3,4,5,4,3,3,2,22,5,Arab-American (white),,3,2,3.333333333,1.112593413,1,-0.865986722,-1,4.41189693,14
867,sub-66,1,compassion,0.804977211,52,4,3,5,2,3,2,4,3,2,3,4,5,4,3,3,2,22,5,Arab-American (white),,3,2,3.333333333,1.112593413,1,-0.235238086,-1,0.443875,3
868,sub-66,1,compassion,0.804977211,52,4,3,5,2,3,2,4,3,2,3,4,5,4,3,3,2,22,5,Arab-American (white),,3,2,3.333333333,1.112593413,1,0.721157581,1,1.678625,8
869,sub-67,1,compassion,0.80564567,38,2,3,1,2,4,2,2,2,1,2,2,2,1,2,2,2,22,1,,,3,2,2,1.114495291,1,0.399788131,1,0.069460938,1
870,sub-67,1,compassion,0.80564567,38,2,3,1,2,4,2,2,2,1,2,2,2,1,2,2,2,22,1,,,3,2,2,1.114495291,1,-0.255485346,-1,0.443875,3
871,sub-67,1,compassion,0.80564567,38,2,3,1,2,4,2,2,2,1,2,2,2,1,2,2,2,22,1,,,3,2,2,1.114495291,1,-0.045369659,-1,2.784208333,4
872,sub-67,1,compassion,0.80564567,38,2,3,1,2,4,2,2,2,1,2,2,2,1,2,2,2,22,1,,,3,2,2,1.114495291,1,0.701193902,1,0.553041667,5
873,sub-67,1,compassion,0.80564567,38,2,3,1,2,4,2,2,2,1,2,2,2,1,2,2,2,22,1,,,3,2,2,1.114495291,1,0.817116147,1,0.899208333,2
874,sub-67,1,compassion,0.80564567,38,2,3,1,2,4,2,2,2,1,2,2,2,1,2,2,2,22,1,,,3,2,2,1.114495291,1,0.758555021,1,1.678625,8
875,sub-67,1,compassion,0.80564567,38,2,3,1,2,4,2,2,2,1,2,2,2,1,2,2,2,22,1,,,3,2,2,1.114495291,1,0.592792182,1,3.503375,9
876,sub-67,1,compassion,0.80564567,38,2,3,1,2,4,2,2,2,1,2,2,2,1,2,2,2,22,1,,,3,2,2,1.114495291,1,0.81770888,1,3.816458333,10
877,sub-67,1,compassion,0.80564567,38,2,3,1,2,4,2,2,2,1,2,2,2,1,2,2,2,22,1,,,3,2,2,1.114495291,1,-0.435160316,1,1.853708333,11
878,sub-67,1,compassion,0.80564567,38,2,3,1,2,4,2,2,2,1,2,2,2,1,2,2,2,22,1,,,3,2,2,1.114495291,1,0.734737515,-1,2.643208333,12
879,sub-67,1,compassion,0.80564567,38,2,3,1,2,4,2,2,2,1,2,2,2,1,2,2,2,22,1,,,3,2,2,1.114495291,1,0.371971133,-1,4.203458333,13
880,sub-67,1,compassion,0.80564567,38,2,3,1,2,4,2,2,2,1,2,2,2,1,2,2,2,22,1,,,3,2,2,1.114495291,1,-0.064268585,-1,4.41189693,14
881,sub-67,1,compassion,0.80564567,38,2,3,1,2,4,2,2,2,1,2,2,2,1,2,2,2,22,1,,,3,2,2,1.114495291,1,0.957243705,-1,0.206875,6
882,sub-67,1,compassion,0.80564567,38,2,3,1,2,4,2,2,2,1,2,2,2,1,2,2,2,22,1,,,3,2,2,1.114495291,1,-0.840703474,1,2.231375,7
883,sub-68,2,control,0.766830218,36,3,6,3,4,3,3,4,2,3,2,5,6,2,3,4,2,21,1,,,3,1,3.533333333,1.012587758,0,0.453196458,1,0.069460938,1
884,sub-68,2,control,0.766830218,36,3,6,3,4,3,3,4,2,3,2,5,6,2,3,4,2,21,1,,,3,1,3.533333333,1.012587758,0,-0.867212206,-1,2.784208333,4
885,sub-68,2,control,0.766830218,36,3,6,3,4,3,3,4,2,3,2,5,6,2,3,4,2,21,1,,,3,1,3.533333333,1.012587758,0,0.732366031,1,0.553041667,5
886,sub-68,2,control,0.766830218,36,3,6,3,4,3,3,4,2,3,2,5,6,2,3,4,2,21,1,,,3,1,3.533333333,1.012587758,0,0.506264817,1,0.899208333,2
887,sub-68,2,control,0.766830218,36,3,6,3,4,3,3,4,2,3,2,5,6,2,3,4,2,21,1,,,3,1,3.533333333,1.012587758,0,0.226697458,-1,0.443875,3
888,sub-68,2,control,0.766830218,36,3,6,3,4,3,3,4,2,3,2,5,6,2,3,4,2,21,1,,,3,1,3.533333333,1.012587758,0,0.820789559,-1,0.206875,6
889,sub-68,2,control,0.766830218,36,3,6,3,4,3,3,4,2,3,2,5,6,2,3,4,2,21,1,,,3,1,3.533333333,1.012587758,0,-0.129076645,1,2.231375,7
890,sub-68,2,control,0.766830218,36,3,6,3,4,3,3,4,2,3,2,5,6,2,3,4,2,21,1,,,3,1,3.533333333,1.012587758,0,0.608233038,1,1.678625,8
891,sub-68,2,control,0.766830218,36,3,6,3,4,3,3,4,2,3,2,5,6,2,3,4,2,21,1,,,3,1,3.533333333,1.012587758,0,0.858227459,1,3.503375,9
892,sub-68,2,control,0.766830218,36,3,6,3,4,3,3,4,2,3,2,5,6,2,3,4,2,21,1,,,3,1,3.533333333,1.012587758,0,-0.625180861,1,3.816458333,10
893,sub-68,2,control,0.766830218,36,3,6,3,4,3,3,4,2,3,2,5,6,2,3,4,2,21,1,,,3,1,3.533333333,1.012587758,0,0.670529356,1,1.853708333,11
894,sub-68,2,control,0.766830218,36,3,6,3,4,3,3,4,2,3,2,5,6,2,3,4,2,21,1,,,3,1,3.533333333,1.012587758,0,0.912963724,-1,2.643208333,12
895,sub-68,2,control,0.766830218,36,3,6,3,4,3,3,4,2,3,2,5,6,2,3,4,2,21,1,,,3,1,3.533333333,1.012587758,0,-0.678437177,-1,4.203458333,13
896,sub-68,2,control,0.766830218,36,3,6,3,4,3,3,4,2,3,2,5,6,2,3,4,2,21,1,,,3,1,3.533333333,1.012587758,0,-0.496682059,-1,4.41189693,14
897,sub-69,2,control,0.777927778,42,6,5,3,3,3,2,3,3,2,3,3,3,3,3,3,2,20,1,,,3,1,3.2,1.040100571,0,0.445018486,1,0.069460938,1
898,sub-69,2,control,0.777927778,42,6,5,3,3,3,2,3,3,2,3,3,3,3,3,3,2,20,1,,,3,1,3.2,1.040100571,0,0.152222554,1,0.899208333,2
899,sub-69,2,control,0.777927778,42,6,5,3,3,3,2,3,3,2,3,3,3,3,3,3,2,20,1,,,3,1,3.2,1.040100571,0,0.320040554,-1,0.443875,3
900,sub-69,2,control,0.777927778,42,6,5,3,3,3,2,3,3,2,3,3,3,3,3,3,2,20,1,,,3,1,3.2,1.040100571,0,0.728425419,-1,2.784208333,4
901,sub-69,2,control,0.777927778,42,6,5,3,3,3,2,3,3,2,3,3,3,3,3,3,2,20,1,,,3,1,3.2,1.040100571,0,-0.302091766,1,0.553041667,5
902,sub-69,2,control,0.777927778,42,6,5,3,3,3,2,3,3,2,3,3,3,3,3,3,2,20,1,,,3,1,3.2,1.040100571,0,0.798700628,-1,0.206875,6
903,sub-69,2,control,0.777927778,42,6,5,3,3,3,2,3,3,2,3,3,3,3,3,3,2,20,1,,,3,1,3.2,1.040100571,0,0.580251549,1,2.231375,7
904,sub-69,2,control,0.777927778,42,6,5,3,3,3,2,3,3,2,3,3,3,3,3,3,2,20,1,,,3,1,3.2,1.040100571,0,0.514416921,1,1.678625,8
905,sub-69,2,control,0.777927778,42,6,5,3,3,3,2,3,3,2,3,3,3,3,3,3,2,20,1,,,3,1,3.2,1.040100571,0,-0.700106127,1,3.503375,9
906,sub-69,2,control,0.777927778,42,6,5,3,3,3,2,3,3,2,3,3,3,3,3,3,2,20,1,,,3,1,3.2,1.040100571,0,-0.930098027,1,3.816458333,10
907,sub-69,2,control,0.777927778,42,6,5,3,3,3,2,3,3,2,3,3,3,3,3,3,2,20,1,,,3,1,3.2,1.040100571,0,0.736332186,1,1.853708333,11
908,sub-69,2,control,0.777927778,42,6,5,3,3,3,2,3,3,2,3,3,3,3,3,3,2,20,1,,,3,1,3.2,1.040100571,0,0.885327176,-1,2.643208333,12
909,sub-69,2,control,0.777927778,42,6,5,3,3,3,2,3,3,2,3,3,3,3,3,3,2,20,1,,,3,1,3.2,1.040100571,0,0.690760751,-1,4.203458333,13
910,sub-69,2,control,0.777927778,42,6,5,3,3,3,2,3,3,2,3,3,3,3,3,3,2,20,1,,,3,1,3.2,1.040100571,0,0.628172011,-1,4.41189693,14
911,sub-70,2,control,0.654792706,41,3,5,2,2,4,3,3,3,3,3,3,4,2,3,4,2,24,1,,,3,1,3.133333333,0.783642969,0,0.432452893,1,0.069460938,1
912,sub-70,2,control,0.654792706,41,3,5,2,2,4,3,3,3,3,3,3,4,2,3,4,2,24,1,,,3,1,3.133333333,0.783642969,0,0.512284327,1,0.899208333,2
913,sub-70,2,control,0.654792706,41,3,5,2,2,4,3,3,3,3,3,3,4,2,3,4,2,24,1,,,3,1,3.133333333,0.783642969,0,-0.313974296,-1,0.443875,3
914,sub-70,2,control,0.654792706,41,3,5,2,2,4,3,3,3,3,3,3,4,2,3,4,2,24,1,,,3,1,3.133333333,0.783642969,0,0.023323312,-1,0.206875,6
915,sub-70,2,control,0.654792706,41,3,5,2,2,4,3,3,3,3,3,3,4,2,3,4,2,24,1,,,3,1,3.133333333,0.783642969,0,-0.068213222,1,2.231375,7
916,sub-70,2,control,0.654792706,41,3,5,2,2,4,3,3,3,3,3,3,4,2,3,4,2,24,1,,,3,1,3.133333333,0.783642969,0,0.815850756,1,1.678625,8
917,sub-70,2,control,0.654792706,41,3,5,2,2,4,3,3,3,3,3,3,4,2,3,4,2,24,1,,,3,1,3.133333333,0.783642969,0,-0.300082633,1,3.503375,9
